"Project_name","SiteID","sys_sample_code","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers"
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-07112018-W","TURBIDITY",2018-07-11 14:30:00,"TURB","T",12.6,"ntu",0.06,"ntu",0.1,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-07112018-W","Zinc",2018-07-11 14:30:00,"7440-66-6","T",7,"ug/l",2.5,"ug/l",5,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-07252018-WS","ALKALINITY, TOTAL (AS CaCO3)",2018-07-25 10:45:00,"ALK","T",79.2,"mg/l",1,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-07252018-WS","Aluminum",2018-07-25 10:45:00,"7429-90-5","T",1170,"ug/l",23,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-07252018-WS","Arsenic",2018-07-25 10:45:00,"7440-38-2","T",2,"ug/l",0.39,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-07252018-WS","Cadmium",2018-07-25 10:45:00,"7440-43-9","T",0.066,"ug/l",0.064,"ug/l",1,"J","J","estimated value due to lab error"
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-07252018-WS","Calcium",2018-07-25 10:45:00,"7440-70-2","T",30600,"ug/l",110,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-07252018-WS","CHLORIDE (AS CL)",2018-07-25 10:45:00,"16887-00-6","T",65.5,"mg/l",0.2,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-07252018-WS","Chlorophyll A",2018-07-25 10:45:00,"479-61-8","T",12.9,"ug/l",NA,"ug/l",0.64,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-07252018-WS","Copper",2018-07-25 10:45:00,"7440-50-8","T",5.1,"ug/l",0.66,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-07252018-WS","HARDNESS (AS CACO3)",2018-07-25 10:45:00,"HARD","T",113,"mg/l",NA,"mg/l",6.62,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-07252018-WS","Iron",2018-07-25 10:45:00,"7439-89-6","T",2740,"ug/l",13,"ug/l",100,"N","R","lab error"
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-07252018-WS","Lead",2018-07-25 10:45:00,"7439-92-1","T",2.7,"ug/l",0.067,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-07252018-WS","Magnesium",2018-07-25 10:45:00,"7439-95-4","T",8810,"ug/l",29,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-07252018-WS","Nickel",2018-07-25 10:45:00,"7440-02-0","T",3.3,"ug/l",0.26,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-07252018-WS","Nitrate+Nitrite as Nitrogen",2018-07-25 10:45:00,"NO3NO2N","T",0.634,"mg/l",7e-04,"mg/l",0.002,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-07252018-WS","Nitrogen",2018-07-25 10:45:00,"KN","T",1.49,"mg/l",NA,"mg/l",0.2,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-07252018-WS","Nitrogen, ammonia (As N)",2018-07-25 10:45:00,"7664-41-7","T",0.0606,"mg/l",8e-04,"mg/l",0.005,"","R","Equipment Blank error ; Precision error"
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-07252018-WS","NITROGEN, KJELDAHL, TOTAL",2018-07-25 10:45:00,"KN","T",0.86,"mg/l",0.08,"mg/l",0.2,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-07252018-WS","NITROGEN, NITRATE (AS N)",2018-07-25 10:45:00,"14797-55-8","T",0.621,"mg/l",NA,"mg/l",0.01,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-07252018-WS","NITROGEN, NITRITE",2018-07-25 10:45:00,"14797-65-0","T",0.013,"mg/l",0.007,"mg/l",0.01,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-07252018-WS","PHOSPHORUS, TOTAL (AS P)",2018-07-25 10:45:00,"7723-14-0","T",0.145,"mg/l",0.01,"mg/l",0.025,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-07252018-WS","Silver",2018-07-25 10:45:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-07252018-WS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-07-25 10:45:00,"TDS","T",245,"mg/l",4,"mg/l",10,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-07252018-WS","TURBIDITY",2018-07-25 10:45:00,"TURB","T",51.8,"ntu",0.06,"ntu",0.1,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-07252018-WS","Zinc",2018-07-25 10:45:00,"7440-66-6","T",24.1,"ug/l",2.5,"ug/l",5,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-08152018-W","ALKALINITY, TOTAL (AS CaCO3)",2018-08-15 10:15:00,"ALK","T",82,"mg/l",1,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-08152018-W","Aluminum",2018-08-15 10:15:00,"7429-90-5","T",1200,"ug/l",46,"ug/l",200,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-08152018-W","Arsenic",2018-08-15 10:15:00,"7440-38-2","T",2.3,"ug/l",0.39,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-08152018-W","Cadmium",2018-08-15 10:15:00,"7440-43-9","T",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-08152018-W","Calcium",2018-08-15 10:15:00,"7440-70-2","T",35300,"ug/l",110,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-08152018-W","CHLORIDE (AS CL)",2018-08-15 10:15:00,"16887-00-6","T",41.4,"mg/l",0.2,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-08152018-W","Chlorophyll A",2018-08-15 10:15:00,"479-61-8","T",2.31,"ug/l",NA,"ug/l",0.08,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-08152018-W","Copper",2018-08-15 10:15:00,"7440-50-8","T",5.4,"ug/l",0.66,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-08152018-W","HARDNESS (AS CACO3)",2018-08-15 10:15:00,"HARD","T",123,"mg/l",NA,"mg/l",6.62,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-08152018-W","Iron",2018-08-15 10:15:00,"7439-89-6","T",2560,"ug/l",13,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-08152018-W","Lead",2018-08-15 10:15:00,"7439-92-1","T",2.3,"ug/l",0.067,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-08152018-W","Magnesium",2018-08-15 10:15:00,"7439-95-4","T",8410,"ug/l",29,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-08152018-W","Nickel",2018-08-15 10:15:00,"7440-02-0","T",3.6,"ug/l",0.26,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-08152018-W","Nitrate+Nitrite as Nitrogen",2018-08-15 10:15:00,"NO3NO2N","T",1.22,"mg/l",7e-04,"mg/l",0.002,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-08152018-W","Nitrogen",2018-08-15 10:15:00,"KN","T",2.65,"mg/l",NA,"mg/l",0.1,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-08152018-W","Nitrogen, ammonia (As N)",2018-08-15 10:15:00,"7664-41-7","T",0.0715,"mg/l",8e-04,"mg/l",0.005,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-08152018-W","NITROGEN, KJELDAHL, TOTAL",2018-08-15 10:15:00,"KN","T",1.43,"mg/l",0.08,"mg/l",0.1,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-08152018-W","NITROGEN, NITRATE (AS N)",2018-08-15 10:15:00,"14797-55-8","T",1.2,"mg/l",NA,"mg/l",0.01,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-08152018-W","NITROGEN, NITRITE",2018-08-15 10:15:00,"14797-65-0","T",0.018,"mg/l",0.007,"mg/l",0.01,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-08152018-W","PHOSPHORUS, TOTAL (AS P)",2018-08-15 10:15:00,"7723-14-0","T",0.257,"mg/l",0.02,"mg/l",0.05,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-08152018-W","Silver",2018-08-15 10:15:00,"7440-22-4","T",0.096,"ug/l",0.039,"ug/l",1,"J","J","estimated value due to lab error"
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-08152018-W","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-08-15 10:15:00,"TDS","T",228,"mg/l",4,"mg/l",10,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-08152018-W","TURBIDITY",2018-08-15 10:15:00,"TURB","T",39.3,"ntu",0.06,"ntu",0.1,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-08152018-W","Zinc",2018-08-15 10:15:00,"7440-66-6","T",25.8,"ug/l",2.5,"ug/l",5,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-09062018-W","ALKALINITY, TOTAL (AS CaCO3)",2018-09-06 10:00:00,"ALK","T",138,"mg/l",1,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-09062018-W","Aluminum",2018-09-06 10:00:00,"7429-90-5","T",259,"ug/l",23,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-09062018-W","Arsenic",2018-09-06 10:00:00,"7440-38-2","T",1.8,"ug/l",0.39,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-09062018-W","Cadmium",2018-09-06 10:00:00,"7440-43-9","T",0.14,"ug/l",0.064,"ug/l",1,"J","J","estimated value due to lab error"
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-09062018-W","Calcium",2018-09-06 10:00:00,"7440-70-2","T",51800,"ug/l",110,"ug/l",1000,"E","J","estimated value due to lab error"
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-09062018-W","CHLORIDE (AS CL)",2018-09-06 10:00:00,"16887-00-6","T",93.1,"mg/l",0.5,"mg/l",8,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-09062018-W","Chlorophyll A",2018-09-06 10:00:00,"479-61-8","T",2.39,"ug/l",NA,"ug/l",0.08,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-09062018-W","Copper",2018-09-06 10:00:00,"7440-50-8","T",5.9,"ug/l",0.66,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-09062018-W","HARDNESS (AS CACO3)",2018-09-06 10:00:00,"HARD","T",194,"mg/l",NA,"mg/l",6.62,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-09062018-W","Iron",2018-09-06 10:00:00,"7439-89-6","T",796,"ug/l",13,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-09062018-W","Lead",2018-09-06 10:00:00,"7439-92-1","T",0.8,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-09062018-W","Magnesium",2018-09-06 10:00:00,"7439-95-4","T",15600,"ug/l",29,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-09062018-W","Nickel",2018-09-06 10:00:00,"7440-02-0","T",2.1,"ug/l",0.26,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-09062018-W","Nitrate+Nitrite as Nitrogen",2018-09-06 10:00:00,"NO3NO2N","T",4.11,"mg/l",0.004,"mg/l",0.01,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-09062018-W","Nitrogen",2018-09-06 10:00:00,"KN","T",4.96,"mg/l",NA,"mg/l",0.1,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-09062018-W","Nitrogen, ammonia (As N)",2018-09-06 10:00:00,"7664-41-7","T",0.0502,"mg/l",8e-04,"mg/l",0.005,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-09062018-W","NITROGEN, KJELDAHL, TOTAL",2018-09-06 10:00:00,"KN","T",0.85,"mg/l",0.08,"mg/l",0.1,"","J","estimated value due to Equipment Blank error"
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-09062018-W","NITROGEN, NITRATE (AS N)",2018-09-06 10:00:00,"14797-55-8","T",4.1,"mg/l",NA,"mg/l",0.01,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-09062018-W","NITROGEN, NITRITE",2018-09-06 10:00:00,"14797-65-0","T",0.015,"mg/l",0.007,"mg/l",0.01,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-09062018-W","PHOSPHORUS, TOTAL (AS P)",2018-09-06 10:00:00,"7723-14-0","T",0.304,"mg/l",0.02,"mg/l",0.05,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-09062018-W","Silver",2018-09-06 10:00:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-09062018-W","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-09-06 10:00:00,"TDS","T",367,"mg/l",4,"mg/l",10,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-09062018-W","TURBIDITY",2018-09-06 10:00:00,"TURB","T",11.2,"ntu",0.06,"ntu",0.1,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-09062018-W","Zinc",2018-09-06 10:00:00,"7440-66-6","T",13.6,"ug/l",2.5,"ug/l",5,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-10042018-W","ALKALINITY, TOTAL (AS CaCO3)",2018-10-04 09:30:00,"ALK","T",74.8,"mg/l",1,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-10042018-W","Aluminum",2018-10-04 09:30:00,"7429-90-5","T",828,"ug/l",23,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-10042018-W","Arsenic",2018-10-04 09:30:00,"7440-38-2","T",1.8,"ug/l",0.39,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-10042018-W","Cadmium",2018-10-04 09:30:00,"7440-43-9","T",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-10042018-W","Calcium",2018-10-04 09:30:00,"7440-70-2","T",28100,"ug/l",110,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-10042018-W","CHLORIDE (AS CL)",2018-10-04 09:30:00,"16887-00-6","T",31.5,"mg/l",0.2,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-10042018-W","Chlorophyll A",2018-10-04 09:30:00,"479-61-8","T",2.64,"ug/l",NA,"ug/l",0.16,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-10042018-W","Copper",2018-10-04 09:30:00,"7440-50-8","T",4.4,"ug/l",0.66,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-10042018-W","HARDNESS (AS CACO3)",2018-10-04 09:30:00,"HARD","T",101,"mg/l",NA,"mg/l",6.62,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-10042018-W","Iron",2018-10-04 09:30:00,"7439-89-6","T",1600,"ug/l",13,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-10042018-W","Lead",2018-10-04 09:30:00,"7439-92-1","T",1.5,"ug/l",0.067,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-10042018-W","Magnesium",2018-10-04 09:30:00,"7439-95-4","T",7450,"ug/l",29,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-10042018-W","Nickel",2018-10-04 09:30:00,"7440-02-0","T",2.5,"ug/l",0.26,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-10042018-W","Nitrate+Nitrite as Nitrogen",2018-10-04 09:30:00,"NO3NO2N","T",0.949,"mg/l",7e-04,"mg/l",0.002,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-10042018-W","Nitrogen",2018-10-04 09:30:00,"KN","T",1.97,"mg/l",NA,"mg/l",0.1,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-10042018-W","Nitrogen, ammonia (As N)",2018-10-04 09:30:00,"7664-41-7","T",0.0343,"mg/l",8e-04,"mg/l",0.005,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-10042018-W","NITROGEN, KJELDAHL, TOTAL",2018-10-04 09:30:00,"KN","T",1.02,"mg/l",0.08,"mg/l",0.1,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-10042018-W","NITROGEN, NITRATE (AS N)",2018-10-04 09:30:00,"14797-55-8","T",0.937,"mg/l",NA,"mg/l",0.01,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-10042018-W","NITROGEN, NITRITE",2018-10-04 09:30:00,"14797-65-0","T",0.012,"mg/l",0.007,"mg/l",0.01,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-10042018-W","PHOSPHORUS, TOTAL (AS P)",2018-10-04 09:30:00,"7723-14-0","T",0.185,"mg/l",0.01,"mg/l",0.025,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-10042018-W","Silver",2018-10-04 09:30:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-10042018-W","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-10-04 09:30:00,"TDS","T",190,"mg/l",4,"mg/l",10,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-10042018-W","TURBIDITY",2018-10-04 09:30:00,"TURB","T",9.9,"ntu",0.06,"ntu",0.1,"","A",""
"Wallkill RAS 2018","13-WALK-46.6","13-WALK-46.6-10042018-W","Zinc",2018-10-04 09:30:00,"7440-66-6","T",16.2,"ug/l",2.5,"ug/l",5,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07112018-W","ALKALINITY, TOTAL (AS CaCO3)",2018-07-11 08:30:00,"ALK","T",146,"mg/l",1,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07112018-W","Aluminum",2018-07-11 08:30:00,"7429-90-5","T",397,"ug/l",11.5,"ug/l",50,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07112018-W","Arsenic",2018-07-11 08:30:00,"7440-38-2","T",2.1,"ug/l",0.39,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07112018-W","Cadmium",2018-07-11 08:30:00,"7440-43-9","T",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07112018-W","Calcium",2018-07-11 08:30:00,"7440-70-2","T",46600,"ug/l",110,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07112018-W","CHLORIDE (AS CL)",2018-07-11 08:30:00,"16887-00-6","T",85.1,"mg/l",0.5,"mg/l",8,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07112018-W","Chlorophyll A",2018-07-11 08:30:00,"479-61-8","T",34.2,"ug/l",NA,"ug/l",1.6,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07112018-W","Copper",2018-07-11 08:30:00,"7440-50-8","T",2.3,"ug/l",0.66,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07112018-W","HARDNESS (AS CACO3)",2018-07-11 08:30:00,"HARD","T",190,"mg/l",NA,"mg/l",6.62,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07112018-W","Iron",2018-07-11 08:30:00,"7439-89-6","T",836,"ug/l",13,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07112018-W","Lead",2018-07-11 08:30:00,"7439-92-1","T",1.2,"ug/l",0.067,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07112018-W","Magnesium",2018-07-11 08:30:00,"7439-95-4","T",17900,"ug/l",29,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07112018-W","Nickel",2018-07-11 08:30:00,"7440-02-0","T",1.7,"ug/l",0.26,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07112018-W","Nitrate+Nitrite as Nitrogen",2018-07-11 08:30:00,"NO3NO2N","T",1.05,"mg/l",7e-04,"mg/l",0.002,"","R","Accuracy error"
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07112018-W","Nitrogen",2018-07-11 08:30:00,"KN","T",1.83,"mg/l",NA,"mg/l",0.2,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07112018-W","Nitrogen, ammonia (As N)",2018-07-11 08:30:00,"7664-41-7","T",0.0055,"mg/l",8e-04,"mg/l",0.005,"","R","Equipment Blank error"
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07112018-W","NITROGEN, KJELDAHL, TOTAL",2018-07-11 08:30:00,"KN","T",0.78,"mg/l",0.08,"mg/l",0.2,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07112018-W","NITROGEN, NITRATE (AS N)",2018-07-11 08:30:00,"14797-55-8","T",1.03,"mg/l",NA,"mg/l",0.01,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07112018-W","NITROGEN, NITRITE",2018-07-11 08:30:00,"14797-65-0","T",0.018,"mg/l",0.007,"mg/l",0.01,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07112018-W","PHOSPHORUS, TOTAL (AS P)",2018-07-11 08:30:00,"7723-14-0","T",0.091,"mg/l",0.01,"mg/l",0.025,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07112018-W","Silver",2018-07-11 08:30:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07112018-W","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-07-11 08:30:00,"TDS","T",336,"mg/l",4,"mg/l",10,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07112018-W","TURBIDITY",2018-07-11 08:30:00,"TURB","T",19.8,"ntu",0.06,"ntu",0.1,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07112018-W","Zinc",2018-07-11 08:30:00,"7440-66-6","T",13.4,"ug/l",2.5,"ug/l",5,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07242018-WS","ALKALINITY, TOTAL (AS CaCO3)",2018-07-24 14:45:00,"ALK","T",86.8,"mg/l",1,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07242018-WS","Aluminum",2018-07-24 14:45:00,"7429-90-5","T",464,"ug/l",23,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07242018-WS","Arsenic",2018-07-24 14:45:00,"7440-38-2","T",1.5,"ug/l",0.39,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07242018-WS","Cadmium",2018-07-24 14:45:00,"7440-43-9","T",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07242018-WS","Calcium",2018-07-24 14:45:00,"7440-70-2","T",28400,"ug/l",110,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07242018-WS","CHLORIDE (AS CL)",2018-07-24 14:45:00,"16887-00-6","T",64.3,"mg/l",0.2,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07242018-WS","Chlorophyll A",2018-07-24 14:45:00,"479-61-8","T",13.9,"ug/l",NA,"ug/l",1.1,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07242018-WS","Copper",2018-07-24 14:45:00,"7440-50-8","T",3.1,"ug/l",0.66,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07242018-WS","HARDNESS (AS CACO3)",2018-07-24 14:45:00,"HARD","T",106,"mg/l",NA,"mg/l",6.62,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07242018-WS","Iron",2018-07-24 14:45:00,"7439-89-6","T",1020,"ug/l",13,"ug/l",100,"N","R","lab error"
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07242018-WS","Lead",2018-07-24 14:45:00,"7439-92-1","T",1.3,"ug/l",0.067,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07242018-WS","Magnesium",2018-07-24 14:45:00,"7439-95-4","T",8460,"ug/l",29,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07242018-WS","Nickel",2018-07-24 14:45:00,"7440-02-0","T",1.4,"ug/l",0.26,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07242018-WS","Nitrate+Nitrite as Nitrogen",2018-07-24 14:45:00,"NO3NO2N","T",0.521,"mg/l",7e-04,"mg/l",0.002,"","A",""
